id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,ra,dec,SIMBAD,Gaia DR3,VSX
151,4095.1956562923333,1517.342845360374,0.5195135472658343,-0.24605632313406425,0.23634295119230841,25,0.0,55728.0,9.494348446092268,-2.443662916106521,208.92710093104748,40.40088970633496,Not found,Not found,Not found
152,4095.253705289382,1517.1976405988648,0.4834379090467634,0.032744764261047034,0.05808983122693319,25,0.0,57904.0,8.939666369159683,-2.3783032777681354,208.92713035107724,40.400864062672476,Not found,Not found,Not found
153,2285.0029357614594,1540.472394114826,0.36688294606368116,0.22757501769651708,0.3136734888147642,25,0.0,41088.0,8.1960967114003,-2.284017685749103,208.4374565515149,40.27397817916044,Not found,Not found,Not found
154,393.93555597538625,1559.2640116313173,0.30221770006596915,0.05925725175878312,0.338505820519926,25,0.0,57904.0,9.51352231353111,-2.445853352835373,207.92843645214637,40.13810234963633,Not found,Not found,Not found
155,1076.351339497116,1594.2358710292617,0.2860329914252793,0.07085584545322492,0.26513203399571134,25,0.0,57904.0,10.835482244420898,-2.5871206120353625,208.1078361724624,40.195941101981575,Not found,Not found,Not found
156,3145.024912265097,1612.03401121365,0.3173153730513746,-0.13458568624731151,0.23580390607183405,25,0.0,57904.0,9.386173390512958,-2.431221431650346,208.66197789253167,40.35147467512132,Not found,Not found,Not found
157,1077.1454662512463,1642.1791555697314,0.439156723808523,0.0009700080262938013,0.14594104217268972,25,0.0,12144.0,2.267255699202261,-0.888751255643092,208.10339988797958,40.205817524329504,Not found,Not found,Not found
158,2021.9138356176152,1642.803317343461,0.3716176777868395,0.038872805098067155,0.5224207634071665,25,0.0,56192.0,3.1304285963011957,-1.2390095054201993,208.35691553535577,40.275649150856886,Not found,Not found,Not found
159,2825.3043530406917,1644.2536839508728,0.5568248616397865,0.10198006905184587,0.1907224404801978,25,0.0,19184.0,3.7298575899351314,-1.4292306257107033,208.57281905364778,40.33478410415689,Not found,Not found,Not found
160,1357.4260769973248,1652.9885994503584,0.29858746378481,-0.05593042218969025,0.10058413330413822,25,0.0,5536.0,1.2768262957986665,-0.2653295456108174,208.17752581880657,40.228767955464775,Not found,Not found,Not found
161,2939.282486467913,1662.0601419362324,0.44972062726359807,0.19742096248949123,0.2474109198262455,25,0.0,12656.0,2.2969287215202265,-0.9028687958557069,208.60179619624617,40.3467525759767,Not found,Not found,Not found
162,207.78359432430665,1672.065731296235,0.37183977671206686,0.08855778249722855,0.2858283787043677,25,0.0,21104.0,4.532762975693882,-1.6409075245165796,207.86761568574192,40.14730543287478,Not found,Not found,Not found
163,3195.574540569399,1677.6984809990931,0.4966546345857537,-0.17176399819225643,-0.12191726890402249,25,0.0,57904.0,9.385197063755239,-2.431108490156589,208.66932228696112,40.36863023276919,Not found,Not found,Not found
164,3192.4962826414635,1678.3545832727866,0.570369651441585,0.08656738068325438,0.10195268398749521,25,0.0,52912.0,7.521003434701107,-2.190689467530157,208.66843039207512,40.36854091064081,Not found,Not found,Not found
165,3195.1928914232863,1678.6463313827871,0.5572160287235377,0.8082371658913909,0.25388709110057994,25,0.0,57904.0,7.002179685271009,-2.113083127869311,208.66912895459464,40.36879700363701,Not found,Not found,Not found
166,3195.613737907073,1678.9451804403802,0.6426387953428281,-0.4007999949227742,0.035840102911367425,25,0.0,57904.0,6.223244237364858,-1.9850421140867491,208.66921378391342,40.36888896225852,Not found,Not found,Not found
167,3138.6880252720157,1686.4985679277863,0.5390472561880533,-0.23186569406284566,0.10832191589585313,25,0.0,52256.0,7.758149397886481,-2.2243953462720376,208.65315802596982,40.36629610290779,Not found,Not found,Not found
168,3138.41985335707,1688.307065654289,0.593973658309924,-0.7480330149765063,-0.04661957608633756,25,0.0,57904.0,7.751718083636103,-2.223494924507076,208.6529129925704,40.36664773924325,Not found,Not found,Not found
169,3138.5232437225022,1689.3019132408713,0.5188071732987688,-0.2729076496736189,-0.1876498318921841,25,0.0,57904.0,7.623683166525593,-2.205412097784744,208.65284578503037,40.36685943916099,Not found,Not found,Not found
170,1062.4847961466862,1702.080696230717,0.42544930399333186,0.04201244851117599,0.024150764252900993,25,0.0,5008.0,1.0723071486163518,-0.07579800313775625,208.09365782140915,40.21699744598435,Not found,Not found,Not found
171,3926.106814489399,1705.1195644393101,0.30995202690463974,0.2792918328161655,0.4851650071140751,25,0.0,5664.0,1.3065825664215667,-0.2903421478798832,208.86366511369255,40.427249850230545,Not found,Not found,Not found
172,3557.953323421373,1727.635920056827,0.4112966284551961,0.12128626141421049,0.2539047718086258,25,0.0,8960.0,1.9747698260057034,-0.7387912067149265,208.76222264488163,40.40520958979094,Not found,Not found,Not found
173,2053.0979605416296,1728.6039899955283,0.35424622775013176,0.0013903201021022136,0.043536638277312155,25,0.0,41744.0,3.6370037379019378,-1.4018593684941838,208.3570297937352,40.295528760997954,Not found,Not found,Not found
174,2199.9005321064146,1729.3176561590344,0.43175952630603226,0.3217528999944206,0.4148019056381085,25,0.0,53872.0,10.402316526177039,-2.542825161349536,208.3964217955924,40.306456326578676,Not found,Not found,Not found
175,3221.894384539409,1748.0408913362046,0.4350928352461203,0.04025577903584182,0.05243108577539701,25,0.0,6960.0,1.352452351770932,-0.3278049335639368,208.6696947402714,40.384982659256345,Not found,Not found,Not found
176,2219.252869446459,1759.0549779745652,0.45600267107118364,0.05551422176497156,0.10405176167257202,25,0.0,20272.0,3.979533228601646,-1.4995803383935482,208.3987627969352,40.313973403506466,Not found,Not found,Not found
177,3967.0698288505528,1767.366344010109,0.47148555313465373,-0.0076785648731194575,0.21668035345532619,25,0.0,51760.0,10.23297457709296,-2.5250047379068317,208.86880620097773,40.442997231351704,Not found,Not found,Not found
178,2843.586823716625,1768.4717945717214,0.35760342137848933,-0.19862269183764683,0.1297525641296472,25,0.0,38192.0,7.091944327195529,-2.1269132941669993,208.5658433606343,40.36160348796796,Not found,Not found,Not found
179,4146.923358311538,1768.1605139438955,0.3138869314903402,0.14181629748800043,0.11734013802553962,25,0.0,26688.0,2.3931768611589392,-0.9474369878490039,208.9172808329869,40.456152887213214,Not found,Not found,Not found
180,2369.411965483595,1792.0286291948757,0.2758752678542875,0.2555775545823704,0.21298245725960485,25,0.0,17456.0,1.8803731795010257,-0.6856101201203396,208.4359733074604,40.33174787072951,Not found,Not found,Not found
